day,hour,min,doy,rg,ta,rh,ua,za,tsobs,vza,leobs,lai,glai,zf,rstmin,albedo,albv,xG,xx,xx1,rnobs,gobs,hobs,ratmobs,hpa
67,18,30,67.77,0,7.874,81.1,1.172,2.32,7.9316,0,-17.424,1.932920944,1.932920944,0.504341689,100,0.25,0.18,0.315,21.27,-0.81362,-60.995,-40.447,-3.1249,274,1005
67,19,0,67.79,0,6.945,85.4,0.754,2.32,6.3642,0,-9.7365,1.933206489,1.933206489,0.504563794,100,0.25,0.18,0.315,21.18,-1.4366,-63.883,-50.694,-3.4529,266.07,1005
67,19,30,67.81,0,5.905,89.3,1.27,2.32,5.4671,0,-8.7592,1.933491887,1.933491887,0.504786023,100,0.25,0.18,0.315,21.08,12.13,-65.022,-50.581,-5.6815,261.86,1005
67,20,0,67.83,0,5.678,90.1,1.526,2.32,4.6356,0,-12.461,1.933777136,1.933777136,0.505008375,100,0.25,0.18,0.315,21,-1.3991,-63.357,-44.985,-5.911,259.7,1006
67,20,30,67.85,0,5.272,90,1.327,2.32,4.2976,0,18.476,1.934062236,1.934062236,0.505230852,100,0.25,0.18,0.315,20.91,0.10811,-62.011,-44.879,-35.608,260.07,1006
67,21,0,67.88,0,5.232,88.3,1.253,2.32,5.0067,0,-32.644,1.934489605,1.934489605,0.505564796,100,0.25,0.18,0.315,20.84,-5.1248,-66.435,-18.3,-15.491,260.35,1006
67,21,30,67.9,0,4.8,90.5,1.634,2.32,4.9856,0,-42.961,1.934774329,1.934774329,0.505787578,100,0.25,0.18,0.315,20.8,-5.5424,-68.096,-18.6,-6.5357,261.22,1006
67,22,0,67.92,0,4.977,89.2,1.479,2.32,4.291,0,-18.214,1.935058901,1.935058901,0.506010481,100,0.25,0.18,0.315,20.76,-1.7575,-59.829,-35.281,-6.3348,261.08,1006
67,22,30,67.94,0,4.483,91.3,1.639,2.32,3.8365,0,-20.848,1.935343321,1.935343321,0.506233505,100,0.25,0.18,0.315,20.71,-0.45368,-60.405,-35.27,-4.287,258.62,1006
67,23,0,67.96,0,4.41,91.6,1.346,2.32,3.4018,0,-21.543,1.935627588,1.935627588,0.50645665,100,0.25,0.18,0.315,20.65,-1.3574,-59.784,-34.685,-3.5571,257.35,1006
67,23,30,67.98,0,4.594,91.1,1.725,2.32,2.7183,0,-0.56258,1.935911702,1.935911702,0.506679914,100,0.25,0.18,0.315,20.59,-4.5316,-57.9,-34.768,-22.57,257.57,1006
68,0,0,68,0,5.307,88.7,2.358,2.32,3.0521,0,1.2202,1.936195661,1.936195661,0.506903297,100,0.25,0.18,0.315,20.53,-2.0494,-59.776,-27.494,-33.502,257.24,1005
68,0,30,68.02,0,5.743,86.5,2.55,2.32,4.1155,0,-4.5854,1.936479464,1.936479464,0.507126798,100,0.25,0.18,0.315,20.53,-2.8948,-64.101,-27.276,-32.24,257.28,1005
68,1,0,68.04,0,5.562,86.5,2.362,2.32,4.1258,0,-29.167,1.936763112,1.936763112,0.507350418,100,0.25,0.18,0.315,20.5,-5.6139,-68.336,-23.173,-15.996,256.95,1005
68,1,30,68.06,0,4.82,88.9,1.708,2.32,3.6743,0,-19.395,1.937046603,1.937046603,0.507574154,100,0.25,0.18,0.315,20.46,-5.3329,-64.61,-23.265,-21.95,256.02,1005
68,2,0,68.08,0,5.153,86.2,2.009,2.32,3.6381,0,-36.951,1.937329937,1.937329937,0.507798008,100,0.25,0.18,0.315,20.41,-2.9556,-65.625,-24.248,-4.4257,256.92,1005
68,2,30,68.1,0,4.4,88.1,1.257,2.32,2.6156,0,-27.429,1.937613113,1.937613113,0.508021978,100,0.25,0.18,0.315,20.4,-5.0604,-59.654,-24.472,-7.7522,255.61,1004
68,3,0,68.13,0,4.012,89.8,1.44,2.32,2.1762,0,-23.842,1.938037579,1.938037579,0.508358149,100,0.25,0.18,0.315,20.35,0.20198,-58.015,-32.775,-1.3982,255.47,1004
68,3,30,68.15,0,3.9,88.9,0.919,2.32,1.9773,0,-13.346,1.938320356,1.938320356,0.508582407,100,0.25,0.18,0.315,20.29,-7.5471,-57.557,-32.733,-11.478,255.16,1004
68,4,0,68.17,0,3.721,90.1,1.266,2.32,2.0689,0,-21.481,1.938602973,1.938602973,0.50880678,100,0.25,0.18,0.315,20.28,-7.0303,-57.355,-26.106,-9.7683,254.91,1004
68,4,30,68.19,0,3.511,92.2,1.635,2.32,1.9711,0,-5.6394,1.938885429,1.938885429,0.509031266,100,0.25,0.18,0.315,20.23,-5.9328,-58.015,-26.124,-26.252,254.32,1004
68,5,0,68.21,0,4.27,89.9,2.267,2.32,2.4806,0,6.7875,1.939167723,1.939167723,0.509255865,100,0.25,0.18,0.315,20.21,-3.0737,-59.757,-18.565,-47.979,254.67,1004
68,5,30,68.23,0,5.097,86.1,2.543,2.32,3.333,0,-8.6681,1.939449854,1.939449854,0.509480576,100,0.25,0.18,0.315,20.17,-0.78417,-67.99,-18.46,-40.862,255.36,1004
68,6,0,68.25,12.6,5.633,83.3,2.572,2.32,3.579,0,-36.588,1.939731821,1.939731821,0.5097054,100,0.25,0.18,0.315,20.17,9.0869,-74.002,-16.221,-21.194,256.77,1004
68,6,30,68.27,94.7,5.711,84,2.139,2.32,4.2099,0,13.415,1.940013625,1.940013625,0.509930335,100,0.25,0.18,0.315,20.2,29.959,-20.035,-15.983,-17.467,257.34,1004
68,7,0,68.29,202.4,7.046,81,2.33,2.32,5.7701,0,12.482,1.940295264,1.940295264,0.510155381,100,0.25,0.18,0.315,20.27,6.105,38.38,33.82,-7.9221,260.03,1004
68,7,30,68.31,242.2,8.11,76.76,1.979,2.32,7.1703,0,17.522,1.940576737,1.940576737,0.510380537,100,0.25,0.18,0.315,20.4,30.247,78.651,34.073,27.056,262.49,1005
68,8,0,68.33,461.6,9.77,70.32,3.083,2.32,9.2672,0,43.777,1.940858043,1.940858043,0.510605803,100,0.25,0.18,0.315,20.56,51.483,196.6,88.717,64.103,271.98,1005
68,8,30,68.35,539.4,10.78,67.63,3.347,2.32,11.591,0,84.415,1.941139183,1.941139183,0.510831178,100,0.25,0.18,0.315,20.77,68.575,267.65,89.197,94.041,284.1,1005
68,9,0,68.38,633.9,11.48,64.89,3.684,2.32,13.475,0,100.29,1.941560578,1.941560578,0.511169444,100,0.25,0.18,0.315,20.89,83.328,326.39,124.76,101.34,276.31,1005
68,9,30,68.4,709.4,12,62.38,3.442,2.32,15.178,0,143.52,1.941841298,1.941841298,0.51139509,100,0.25,0.18,0.315,20.99,97.663,377.67,124.82,109.33,275.76,1005
68,10,0,68.42,788.9,12.58,59.73,3.463,2.32,16.882,0,172.3,1.942121847,1.942121847,0.511620843,100,0.25,0.18,0.315,21.03,116.55,439.95,137,130.64,278.9,1005
68,10,30,68.44,815,13.23,56.27,2.341,2.32,19.33,0,260.73,1.942402227,1.942402227,0.511846702,100,0.25,0.18,0.315,21.09,151.31,521.52,137.46,123.33,298.5,1005
68,11,0,68.46,758.7,13.64,56.26,3.09,2.32,19.669,0,258.81,1.942682435,1.942682435,0.512072667,100,0.25,0.18,0.315,21.08,159.08,486.91,99.236,128.87,312.51,1005
68,11,30,68.48,811,13.98,52.94,2.123,2.32,21.264,0,387.9,1.942962472,1.942962472,0.512298738,100,0.25,0.18,0.315,21.03,216.81,560.01,99.769,72.342,299.12,1004
68,12,0,68.5,734.8,14.37,52.13,2.457,2.32,19.553,0,224.75,1.943242337,1.943242337,0.512524914,100,0.25,0.18,0.315,20.97,142.93,297.05,21.609,50.69,308.86,1004
68,12,30,68.52,433.4,13.78,53.94,1.752,2.32,18.886,0,190.53,1.943522029,1.943522029,0.512751194,100,0.25,0.18,0.315,20.81,123.17,294.95,21.743,82.679,334.89,1004
68,13,0,68.54,842,14.74,51.85,1.661,2.32,20.392,0,389.11,1.943801546,1.943801546,0.512977578,100,0.25,0.18,0.315,20.69,288.25,491.05,79.408,22.532,323.02,1003
68,13,30,68.56,432.6,14.34,52.88,2.36,2.32,17.472,0,50.945,1.94408089,1.94408089,0.513204065,100,0.25,0.18,0.315,20.64,41.404,150.84,77.128,22.762,345.77,1003
68,14,0,68.58,115.2,12.89,62.37,4.373,2.32,15.469,0,110.51,1.944360058,1.944360058,0.513430655,100,0.25,0.18,0.315,20.42,100.89,75.55,-31.576,-3.3816,343.01,1003
68,14,30,68.6,117.9,11.09,71.51,3.83,2.32,13.115,0,-88.449,1.94463905,1.94463905,0.513657347,100,0.25,0.18,0.315,20.23,-112.95,-118.17,-31.801,2.0761,351.01,1003
68,15,0,68.63,410.4,11.18,72.19,2.765,2.32,12.347,0,-30.576,1.945057206,1.945057206,0.513997575,100,0.25,0.18,0.315,20.05,6.0889,-13.791,-29.734,46.518,347.16,1003
68,15,30,68.65,482.2,13.21,61.53,3.218,2.32,15.401,0,212.19,1.945335756,1.945335756,0.51422452,100,0.25,0.18,0.315,20.05,165.28,186.5,-28.493,2.802,312.92,1003
68,16,0,68.67,180.6,12.83,63.19,2.678,2.32,13.876,0,100.81,1.945614126,1.945614126,0.514451565,100,0.25,0.18,0.315,20.13,2.5171,70.255,-11.963,-18.588,282.75,1003
68,16,30,68.69,87.4,11.95,66.34,2.344,2.32,11.929,0,22.889,1.945892318,1.945892318,0.514678709,100,0.25,0.18,0.315,20.14,0.14414,-10.092,-12.345,-20.636,290.13,1003
68,17,0,68.71,39.52,11.58,65.24,2.069,2.32,11.013,0,7.6414,1.94617033,1.94617033,0.514905953,100,0.25,0.18,0.315,20.14,0.21405,-27.448,-29.283,-5.8065,313.51,1003
68,17,30,68.73,7.758,11.22,67.04,1.211,2.32,10.469,0,3.7143,1.946448161,1.946448161,0.515133294,100,0.25,0.18,0.315,20.14,-0.060993,-28.106,-29.251,-2.5688,332.32,1004
68,18,0,68.75,0,10.58,72.52,1.031,2.32,9.8039,0,8.7249,1.94672581,1.94672581,0.515360734,100,0.25,0.18,0.315,20.12,-0.19784,-36.284,-28.738,-16.271,322.95,1004
68,18,30,68.77,0,10.3,71.42,1.484,2.32,9.2343,0,9.6692,1.947003278,1.947003278,0.515588271,100,0.25,0.18,0.315,20.09,-1.4621,-44.838,-28.74,-25.767,305.16,1004
68,19,0,68.79,0,9.53,73.88,1.524,2.32,8.669,0,10.176,1.947280563,1.947280563,0.515815904,100,0.25,0.18,0.315,20.05,0.091237,-55.37,-30.454,-35.092,286.54,1004
68,19,30,68.81,0,9.17,74.06,2.13,2.32,8.5984,0,-3.5899,1.947557665,1.947557665,0.516043634,100,0.25,0.18,0.315,20.01,4.282,-54.353,-30.373,-20.39,288.48,1005
68,20,0,68.83,0,8.88,75.64,1.744,2.32,8.3382,0,-11.403,1.947834582,1.947834582,0.51627146,100,0.25,0.18,0.315,19.97,1.2465,-45.269,-27.459,-6.4062,298.21,1005
68,20,30,68.85,0,8.12,81.2,0.656,2.32,7.4224,0,-14.993,1.948111315,1.948111315,0.51649938,100,0.25,0.18,0.315,19.94,-1.6796,-47.127,-27.578,-4.5562,291.86,1005
68,21,0,68.88,0,7.619,82.7,1.081,2.32,6.7657,0,-4.4117,1.948526066,1.948526066,0.516841437,100,0.25,0.18,0.315,19.9,1.4406,-45.164,-33.626,-7.1268,287.08,1005
68,21,30,68.9,0,7.524,82.8,1.337,2.32,6.6642,0,-1.5211,1.948802333,1.948802333,0.517069593,100,0.25,0.18,0.315,19.85,18.734,-41.593,-33.492,-6.5798,294.52,1006
68,22,0,68.92,0,7.082,86.9,0.714,2.32,6.4902,0,-10.191,1.949078413,1.949078413,0.517297841,100,0.25,0.18,0.315,19.85,-0.10803,-37.832,-25.887,-1.7531,299.46,1006
68,22,30,68.94,0,6.651,89.8,0.603,2.32,6.1209,0,-14.344,1.949354305,1.949354305,0.517526182,100,0.25,0.18,0.315,19.8,-2.1295,-42.209,-25.921,-1.9436,291.14,1006
68,23,0,68.96,0,6.27,90.8,0.431,2.32,4.9246,0,-10.559,1.949630008,1.949630008,0.517754615,100,0.25,0.18,0.315,19.78,-22.642,-51.767,-40.551,-0.65694,273.61,1006
68,23,30,68.98,0,5.562,91.3,0.43,2.32,3.9207,0,-16.413,1.949905521,1.949905521,0.517983139,100,0.25,0.18,0.315,19.72,-9.2108,-55.46,-40.595,1.5478,264.31,1005
69,0,0,69,0,4.524,94.4,0.38,2.32,3.4117,0,-11.298,1.950180845,1.950180845,0.518211754,100,0.25,0.18,0.315,19.67,-2.8358,-53.949,-38.978,-3.6736,265.76,1005
69,0,30,69.02,0,4.195,95.2,1.234,2.32,3.4534,0,-17.725,1.950455977,1.950455977,0.51844046,100,0.25,0.18,0.315,19.63,-28.161,-55.735,-38.85,0.84053,262.51,1005
69,1,0,69.04,0,4.11,94.9,0.983,2.32,3.1582,0,-22.642,1.950730917,1.950730917,0.518669255,100,0.25,0.18,0.315,19.57,-11.126,-57.204,-34.038,-0.5232,260.76,1005
69,1,30,69.06,0,4.039,94.9,0.639,2.32,3.0108,0,-11.208,1.951005666,1.951005666,0.518898138,100,0.25,0.18,0.315,19.56,8.8751,-48.768,-34.012,-3.5479,270.29,1005
69,2,0,69.08,0,3.944,95.4,0.564,2.32,3.3996,0,-11.482,1.951280221,1.951280221,0.519127111,100,0.25,0.18,0.315,19.52,-6.4323,-39.7,-23.059,-5.1598,282.78,1005
69,2,30,69.1,0,4.001,95.5,0.61,2.32,3.8337,0,-5.8687,1.951554582,1.951554582,0.519356171,100,0.25,0.18,0.315,19.52,-3.5137,-36.981,-23.006,-8.1066,289.09,1005
69,3,0,69.13,0,4.254,93.9,1.384,2.32,4.4034,0,-11.54,1.951965759,1.951965759,0.519699926,100,0.25,0.18,0.315,19.52,-0.41388,-31.444,-13.279,-6.6253,296.17,1005
69,3,30,69.15,0,4.745,92.1,1.11,2.32,4.5399,0,-18.123,1.952239633,1.952239633,0.519929203,100,0.25,0.18,0.315,19.51,0.38066,-34.09,-13.335,-2.6318,292.97,1005
69,4,0,69.17,0,4.546,91.9,0.847,2.32,4.067,0,-13.508,1.95251331,1.95251331,0.520158567,100,0.25,0.18,0.315,19.51,-5.4869,-37.228,-24.231,0.51187,287.45,1005
69,4,30,69.19,0,4.334,93.8,0.366,2.32,3.9828,0,-1.7655,1.952786791,1.952786791,0.520388016,100,0.25,0.18,0.315,19.45,-0.47269,-26.621,-24.176,-0.67895,300.6,1005
69,5,0,69.21,0,4.93,92.6,0.823,2.32,4.7985,0,-1.7265,1.953060073,1.953060073,0.52061755,100,0.25,0.18,0.315,19.45,0.56233,-15.718,-3.8257,-10.166,316.1,1005
69,5,30,69.23,0,5.336,92.3,0.778,2.32,5.3017,0,-8.6353,1.953333157,1.953333157,0.520847169,100,0.25,0.18,0.315,19.45,0.33111,-20.452,-3.9176,-7.8995,313.59,1005
69,6,0,69.25,7.205,5.527,91.9,0.629,2.32,5.4383,0,-11.139,1.953606042,1.953606042,0.521076871,100,0.25,0.18,0.315,19.45,-1.8453,-24.947,-11.545,-2.2623,301.21,1005
69,6,30,69.27,53.04,5.622,92.2,0.113,2.32,5.7615,0,15.488,1.953878727,1.953878727,0.521306656,100,0.25,0.18,0.315,19.45,-27.581,-5.9698,-11.486,-9.9723,298,1005
69,7,0,69.29,127.3,6.801,90.9,1.554,2.32,6.7885,0,-5.2626,1.954151212,1.954151212,0.521536523,100,0.25,0.18,0.315,19.51,-8.5919,5.9285,13.087,-1.8954,281.1,1005
69,7,30,69.31,180,8.08,85.8,3.243,2.32,7.9202,0,46.527,1.954423495,1.954423495,0.521766473,100,0.25,0.18,0.315,19.57,42.338,64.457,13.289,4.641,299.63,1005
69,8,0,69.33,205.7,9.29,81.1,4.779,2.32,9.2525,0,37.409,1.954695576,1.954695576,0.521996504,100,0.25,0.18,0.315,19.64,27.698,95.526,39.085,19.032,324.5,1005
69,8,30,69.35,256.6,9.98,78.76,4.882,2.32,10.371,0,49.513,1.954967454,1.954967454,0.522226616,100,0.25,0.18,0.315,19.71,46.646,113.16,39.099,24.551,305.64,1005
69,9,0,69.38,334.5,10.76,76.53,5.399,2.32,11.702,0,89.345,1.95537489,1.95537489,0.522571935,100,0.25,0.18,0.315,19.8,60.702,182.21,54.694,38.166,323.24,1005
69,9,30,69.4,409.2,11.45,73.14,5.969,2.32,12.865,0,114.08,1.955646258,1.955646258,0.522802246,100,0.25,0.18,0.315,19.89,82.765,202.09,54.721,33.295,314.26,1004
69,10,0,69.42,393.2,11.87,71.26,5.805,2.32,13.188,0,135.46,1.955917421,1.955917421,0.523032637,100,0.25,0.18,0.315,19.96,92.763,205.77,40.027,30.278,325.03,1004
69,10,30,69.44,363.7,12.05,65.9,6.679,2.32,13.362,0,138.58,1.956188378,1.956188378,0.523263106,100,0.25,0.18,0.315,19.92,100.65,196.86,39.828,18.451,327.52,1004
69,11,0,69.46,316.9,12.17,66.14,7.017,2.32,13.134,0,144.24,1.956459129,1.956459129,0.523493653,100,0.25,0.18,0.315,19.9,126,163.5,11.523,7.7375,332.21,1004
69,11,30,69.48,304.2,12.37,65.05,6.354,2.32,12.979,0,141.03,1.956729672,1.956729672,0.523724277,100,0.25,0.18,0.315,19.84,125.4,155.06,11.494,2.5368,332.77,1003
69,12,0,69.5,329.3,12.63,63.45,6.505,2.32,13.314,0,142.21,1.957000006,1.957000006,0.523954977,100,0.25,0.18,0.315,19.82,100.5,179.24,21.35,15.68,330.9,1003
69,12,30,69.52,283.4,12.79,66.86,6.208,2.32,13.706,0,113.38,1.957270132,1.957270132,0.524185754,100,0.25,0.18,0.315,19.78,77.009,169.91,21.336,35.189,341.04,1003
69,13,0,69.54,434.1,13.06,66.87,6.8,2.32,14.414,0,168.51,1.957540049,1.957540049,0.524416606,100,0.25,0.18,0.315,19.78,119.58,221.57,33.615,19.443,327.8,1002
69,13,30,69.56,344.8,13.31,65.33,6.677,2.32,14.256,0,132.35,1.957809755,1.957809755,0.524647533,100,0.25,0.18,0.315,19.78,107.65,174.35,33.245,8.7547,334.93,1001
69,14,0,69.58,252.7,13.02,63.52,7.623,2.32,13.554,0,118.2,1.95807925,1.95807925,0.524878534,100,0.25,0.18,0.315,19.73,115.97,115.82,-3.2226,0.83842,333.28,1001
69,14,30,69.6,201.1,12.9,64.9,7.439,2.32,13.02,0,91.23,1.958348534,1.958348534,0.525109609,100,0.25,0.18,0.315,19.64,103.73,85.078,-3.2911,-2.8611,338.93,1001
69,15,0,69.63,175,12.86,66.21,7.947,2.32,12.774,0,80.178,1.958752061,1.958752061,0.525456359,100,0.25,0.18,0.315,19.56,98.4,71.822,-3.7934,-4.5626,345.7,1000
69,15,30,69.65,119.6,12.55,67.92,7.466,2.32,12.299,0,54.567,1.959020812,1.959020812,0.525687617,100,0.25,0.18,0.315,19.49,-218.3,44.877,-3.9924,-5.6976,342.45,1000
69,16,0,69.67,46.26,12.05,69.79,6.492,2.32,11.699,0,50.114,1.959289349,1.959289349,0.525918946,100,0.25,0.18,0.315,19.4,-11.692,7.6466,-16.137,-26.331,346.11,1000
69,16,30,69.69,25.93,11.69,74.3,6.489,2.32,11.133,0,-19.442,1.959557671,1.959557671,0.526150346,100,0.25,0.18,0.315,19.33,-157.65,-76.818,-16.135,-41.241,349.18,1000
69,17,0,69.71,9.1,11.24,79.78,5.996,2.32,10.557,0,-60.331,1.959825777,1.959825777,0.526381817,100,0.25,0.18,0.315,19.27,-26.071,-111.33,-17.354,-33.644,351.53,1000
69,17,30,69.73,1.73,11.02,82.6,6.041,2.32,10.311,0,-49.899,1.960093667,1.960093667,0.526613358,100,0.25,0.18,0.315,19.22,31.215,-92.715,-17.302,-25.514,352.65,1001
69,18,0,69.75,0,10.56,87.8,5.547,2.32,10.168,0,-7.8924,1.96036134,1.96036134,0.526844969,100,0.25,0.18,0.315,19.16,176.24,-59.137,-12.513,-38.732,352.99,1001
69,18,30,69.77,0,10.19,89.6,5.863,2.32,9.9027,0,-15.465,1.960628795,1.960628795,0.527076649,100,0.25,0.18,0.315,19.13,20.759,-45.81,-12.548,-17.797,353.85,1001
69,19,0,69.79,0,9.92,90.4,6.134,2.32,9.738,0,-7.7269,1.960896032,1.960896032,0.527308397,100,0.25,0.18,0.315,19.98,-5.283,-42.105,-14.585,-19.793,349.88,1001
69,19,30,69.81,0,9.71,91.6,6.132,2.32,9.5374,0,27.391,1.96116305,1.96116305,0.527540213,100,0.25,0.18,0.315,23.08,-0.27506,-38.122,-14.602,-50.911,350.69,1001
69,20,0,69.83,0,9.75,93.1,6.326,2.32,9.6379,0,-28.161,1.961429847,1.961429847,0.527772096,100,0.25,0.18,0.315,24.17,49.861,-34.711,-9.0918,2.5411,349.71,1001
69,20,30,69.85,0,9.61,92.2,6.359,2.32,9.4857,0,796.01,1.961696424,1.961696424,0.528004046,100,0.25,0.18,0.315,24.13,-2.7452,-38.815,0,-834.82,349.18,1000
69,21,0,69.88,0,9.47,92.9,5.754,2.32,9.3962,0,-118.88,1.962095874,1.962095874,0.528352095,100,0.25,0.18,0.315,24.56,-2.5962,-32.546,-11.771,98.107,349.31,1000
69,21,30,69.9,0,9.32,92.1,6.203,2.32,9.2334,0,731.88,1.962361896,1.962361896,0.528584209,100,0.25,0.18,0.315,25.53,-3.432,-34.235,0,-766.11,348.64,1000
69,22,0,69.92,0,9.39,93.4,6.224,2.32,9.2949,0,2185.8,1.962627696,1.962627696,0.528816388,100,0.25,0.18,0.315,25.7,-2.8197,-28.441,0,-2214.2,349.23,999
69,22,30,69.94,0,9.62,92.4,7.28,2.32,9.3222,0,1242.3,1.962893271,1.962893271,0.529048632,100,0.25,0.18,0.315,25.69,-3.7007,-36.201,0,-1278.5,348.97,998
69,23,0,69.96,0,9.62,92.4,7.027,2.32,9.3226,0,-575.45,1.963158621,1.963158621,0.529280938,100,0.25,0.18,0.315,25.82,-2.7898,-27.509,0,547.94,351.98,998
69,23,30,69.98,0,9.48,91.9,6.992,2.32,9.2442,0,0,1.963423747,1.963423747,0.529513308,100,0.25,0.18,0.315,26.08,0,-26.535,-8.6763,0,352.05,998
70,0,0,70,0,9.46,92.2,7.704,2.32,9.2126,0,966.21,1.963688646,1.963688646,0.529745741,100,0.25,0.18,0.315,26.3,-1.3958,-21.517,-8.507,-979.22,351.91,998
70,0,30,70.02,0,9.67,93,8.13,2.32,9.3172,0,174.26,1.963953319,1.963953319,0.529978235,100,0.25,0.18,0.315,26.65,-1.977,-13.308,0,-187.57,352.06,997
70,1,0,70.04,0,10.02,92.3,8.47,2.32,9.5329,0,149.43,1.964217764,1.964217764,0.530210791,100,0.25,0.18,0.315,26.58,-1.2642,-11.057,0,-160.49,352.55,996
70,1,30,70.06,0,10.26,91.6,8.23,2.32,9.6707,0,863.29,1.964481981,1.964481981,0.530443407,100,0.25,0.18,0.315,26.47,-0.82929,-7.3984,-2.7048,-867.98,354.82,996
70,2,0,70.08,0,10.5,90.3,9.06,2.32,9.7433,0,138,1.964745969,1.964745969,0.530676084,100,0.25,0.18,0.315,26.27,1.8621,-7.6761,-2.8247,-142.85,354.72,995
70,2,30,70.1,0,10.78,88.2,8.89,2.32,9.8158,0,79.773,1.965009728,1.965009728,0.530908821,100,0.25,0.18,0.315,25.94,0.18525,-1.293,-2.8043,-78.262,352.59,995
70,3,0,70.13,0,11.08,86.1,8.85,2.32,9.8709,0,113.72,1.965404934,1.965404934,0.531258036,100,0.25,0.18,0.315,25.62,0.10062,1.2749,-2.7797,-109.67,355.16,995
70,3,30,70.15,0,11.24,86.5,9.04,2.32,10.018,0,69.784,1.965668115,1.965668115,0.531490919,100,0.25,0.18,0.315,25.44,-0.1674,-1.685,-2.741,-68.728,355.93,994
70,4,0,70.17,0,11.16,87.9,8.83,2.32,10.039,0,291.26,1.965931065,1.965931065,0.53172386,100,0.25,0.18,0.315,25.78,-0.68487,-7.9039,0,-299.16,356.26,994
70,4,30,70.19,0,11.13,89.2,8.79,2.32,10.146,0,292.88,1.966193781,1.966193781,0.531956857,100,0.25,0.18,0.315,26.02,0.1956,2.1205,0,-290.76,356.63,994
70,5,0,70.21,0,11.05,90.2,8.93,2.32,10.193,0,172.09,1.966456265,1.966456265,0.532189912,100,0.25,0.18,0.315,26.1,-0.58864,-5.8265,0,-177.92,357.17,994
70,5,30,70.23,0,11.13,89.6,8.51,2.32,10.223,0,243.59,1.966718513,1.966718513,0.532423022,100,0.25,0.18,0.315,26.3,0.48336,4.5369,-0.40804,-238.65,357.34,994
70,6,0,70.25,0.636,11.46,86.3,9.66,2.32,10.309,0,83.112,1.966980527,1.966980527,0.532656188,100,0.25,0.18,0.315,26.01,7.0492,53.732,-1.117,-28.263,357.55,994
70,6,30,70.27,9.53,11.7,84.2,9.23,2.32,10.462,0,183.08,1.967242306,1.967242306,0.532889409,100,0.25,0.18,0.315,25.72,-379.32,153.47,-1.0958,-28.513,358.02,994
70,7,0,70.29,19.79,11.87,83.1,9.88,2.32,10.671,0,38.967,1.967503848,1.967503848,0.533122683,100,0.25,0.18,0.315,25.48,-0.14273,18.313,2.2197,-22.873,357.89,994
70,7,30,70.31,49.11,11.91,82.3,9.95,2.32,10.772,0,0.66579,1.967765153,1.967765153,0.533356012,100,0.25,0.18,0.315,25.29,77.495,-20.646,2.2088,-23.521,354.93,994
70,8,0,70.33,83.1,11.79,84.6,9.79,2.32,10.956,0,-44.683,1.96802622,1.96802622,0.533589394,100,0.25,0.18,0.315,25.15,64.641,-58.525,5.6556,-19.497,358.06,995
70,8,30,70.35,103,12.16,83.9,9.37,2.32,11.409,0,14.632,1.968287048,1.968287048,0.533822828,100,0.25,0.18,0.315,25.04,11.781,14.884,5.8177,-5.5656,358.18,995
70,9,0,70.38,123.5,12.48,81.7,10.09,2.32,11.725,0,36.289,1.968677842,1.968677842,0.534173077,100,0.25,0.18,0.315,24.9,34.597,62.875,12.793,13.793,356.12,995
70,9,30,70.4,159.1,12.6,83,9.58,2.32,12.267,0,75.917,1.968938071,1.968938071,0.53440664,100,0.25,0.18,0.315,24.78,83.967,79.199,12.99,-9.7084,355.54,995
70,10,0,70.42,128.1,12.54,82.7,9.71,2.32,12.065,0,-35.229,1.969198059,1.969198059,0.534640254,100,0.25,0.18,0.315,24.66,-4.8779,-5.9742,4.6528,24.602,358.32,995
70,10,30,70.44,216.6,12.71,83.2,9.6,2.32,12.764,0,117.58,1.969457806,1.969457806,0.534873918,100,0.25,0.18,0.315,24.57,236.82,111.27,4.9015,-11.21,354.61,995
70,11,0,70.46,103.8,12.96,78.5,10.8,2.32,12.25,0,-15.545,1.969717309,1.969717309,0.535107632,100,0.25,0.18,0.315,24.47,17.601,38.82,0.57689,53.788,361.58,995
70,11,30,70.48,307.1,13.08,80.9,10.61,2.32,13.622,0,140.83,1.96997657,1.96997657,0.535341394,100,0.25,0.18,0.315,24.39,114.83,155.58,1.0417,13.708,357.98,995
70,12,0,70.5,217.3,12.74,81.9,9.96,2.32,13.072,0,56.586,1.970235587,1.970235587,0.535575205,100,0.25,0.18,0.315,24.31,46.896,91.577,6.574,28.417,358.73,994
70,12,30,70.52,179,13,78.83,11.15,2.32,13.086,0,71.975,1.970494359,1.970494359,0.535809063,100,0.25,0.18,0.315,24.22,49.397,102.01,6.6161,23.419,360.55,994
70,13,0,70.54,160.3,12.77,81.7,9.92,2.32,13.062,0,61.386,1.970752886,1.970752886,0.536042969,100,0.25,0.18,0.315,24.1,41.303,108.89,6.894,40.613,358.16,994
70,13,30,70.56,195.5,12.74,83.3,9.85,2.32,13.375,0,95.695,1.971011167,1.971011167,0.536276921,100,0.25,0.18,0.315,24.02,69.668,118.07,7.1188,15.253,357.41,994
70,14,0,70.58,201.6,13.01,81.9,9.18,2.32,13.45,0,94.109,1.971269201,1.971269201,0.53651092,100,0.25,0.18,0.315,23.94,116.13,100.95,11.387,-4.5503,359.67,994
